class,x,y
1,-0.72528,0.014246
1,-0.59947,-0.9423
2,-0.38457,1.3006
1,0.12453,0.49972
2,1.0115,1.5636
1,-0.30902,-0.87303
1,-0.60347,-0.60218
1,0.14562,0.65892
2,1.0171,-0.47375
1,0.75479,0.44373
2,-0.2224,1.2143
1,-0.54743,-0.97234
1,-0.66364,-0.33535
1,-0.0080224,-0.55007
1,0.055194,0.53587
1,-0.718,-0.77595
2,-0.077531,-1.6144
2,-0.49984,1.244
1,0.0063586,-0.076354
3,2.6451,3.3836
1,-0.82925,-0.66261
3,-2.0136,0.5996
1,0.36672,0.32527
1,0.21228,0.60546
1,0.18531,0.40142
1,0.43152,0.64649
1,0.4109,0.77914
2,-1.3101,0.044253
2,1.3152,1.9024
1,0.044914,0.1389
1,0.68003,0.46624
2,-1.4583,-1.1979
1,0.09382,0.26419
1,-0.20787,0.11399
2,-0.18336,1.4031
1,0.05095,-0.4914
2,1.4396,1.169
1,-0.71099,-0.89087
1,0.4288,0.67048
1,0.072312,-0.15406
1,0.090667,0.73911
1,-0.65085,-0.69649
2,0.42019,-1.3375
2,-0.5629,-1.5386
2,-1.4577,-1.1162
1,-0.31791,-0.71919
1,-0.85411,-0.7462
1,0.576,0.96336
1,-0.96485,-0.39592
1,-0.1768,-0.8695
1,0.2455,0.42058
1,0.611,-0.276
1,0.48252,0.75847
2,-1.809,-0.6985
1,0.589,0.037023
1,0.76624,0.36304
3,-0.52482,-2.4454
1,-0.14862,-0.22582
1,-0.91433,-0.52522
1,-0.0031872,0.67595
2,0.046893,1.5452
1,0.10488,0.88001
1,0.024885,0.28216
1,0.035131,0.41675
1,0.49058,0.27458
1,0.60015,-0.23754
2,-0.61564,-1.4934
1,0.036219,-0.065708
1,0.73185,0.061995
1,-0.026357,0.72259
1,0.75021,0.38336
1,-0.79544,-0.62389
2,1.4548,1.7731
1,0.67818,0.77504
2,-0.15437,-1.5434
1,-0.068321,0.7316
1,0.73506,0.1352
3,2.7251,0.60665
1,0.28423,-0.067731
1,0.60024,0.64584
2,0.72066,1.6027
1,-0.92663,-0.30735
2,1.5205,0.69627
2,-1.4563,-0.36627
2,-1.0681,-1.9529
1,-0.037378,0.23872
1,-0.18432,-0.033656
1,0.45233,0.19517
1,0.28027,-0.62946
1,0.025168,0.77245
2,0.014176,1.3659
2,-0.52271,1.128
1,-0.18257,-0.91769
1,-0.54975,-0.95305
1,-0.061872,0.085849
1,-0.71533,0.14405
3,-2.6607,-2.3419
1,0.59431,0.99343
1,-0.19086,0.71453
2,1.6961,0.78545
3,1.0328,-1.6774
2,-0.29816,-1.6586
1,0.18835,0.32464
1,0.25858,0.54335
3,-2.8788,-0.99236
1,-0.65591,-0.40214
3,-1.7473,0.93877
2,0.88188,1.6016
1,-0.15934,-0.23333
1,0.72964,0.13847
2,0.62007,1.7335
2,-1.4224,-1.8844
2,-0.30792,-1.8591
2,1.1491,-0.76362
1,0.40296,0.27333
1,-0.87256,-0.71648
2,-1.2198,-1.688
1,0.15294,-0.57266
2,-1.1434,0.33334
1,-0.83942,-0.22215
1,-0.13557,-0.73874
1,-0.16841,0.08263
1,0.087639,0.33223
3,-1.5353,-2.6342
2,1.6034,1.2009
2,-1.6802,-0.29637
3,0.24646,-2.0755
1,-0.14601,0.17499
1,-0.28357,-0.052824
2,-1.3344,0.15645
1,-0.3764,-0.5553
2,-0.57407,1.214
1,0.14467,-0.083092
3,-0.039646,-2.5902
2,-0.34778,1.1121
2,-0.36768,-1.572
1,0.0037628,0.36509
2,-0.36256,-1.8605
1,0.013866,-0.24199
1,0.86452,0.38603
1,0.46556,0.089591
1,-0.76493,-0.86017
1,0.21391,0.33058
1,0.13636,-0.57243
3,-1.493,-2.5011
1,0.78948,0.16632
1,0.075393,0.82437
3,0.24418,-2.1866
2,0.79672,-0.89711
1,0.19662,-0.45966
2,-1.8542,-1.4023
1,0.89775,0.43884
1,-0.14746,0.31784
1,-0.19542,-0.62933
2,-0.053929,1.3632
1,-0.28855,0.27843
1,0.448,-0.11243
1,-0.64102,-0.1865
1,-0.32096,-0.096513
2,-1.1185,0.47949
1,0.1739,-0.17471
2,-1.3926,-0.071113
1,0.82191,0.43532
2,-0.65339,-1.6039
1,0.4504,0.71653
1,-0.3357,-0.21607
1,-0.15062,-0.1004
1,0.26403,-0.63922
1,-0.49844,-0.61821
1,-0.73221,-0.1753
3,0.1307,-3.1347
1,-0.013262,-0.21209
1,0.1774,0.16505
2,-1.5963,0.1194
1,-0.41182,-0.24615
1,-0.1474,0.44342
1,-0.7868,-0.3186
1,0.10662,0.74004
1,-0.24839,-0.49108
1,-0.058426,0.10901
2,1.6659,0.64682
1,0.29596,-0.22381
1,0.3088,-0.055898
1,-0.092028,-0.076125
1,0.37505,-0.13685
1,0.78592,0.58817
1,0.80347,0.84658
1,0.63013,0.29351
1,0.28426,0.55709
1,-0.61621,-0.025406
1,-0.060256,0.73405
1,-0.33444,0.50128
1,0.4515,0.42783
1,-0.17279,-0.015466
1,-0.44358,0.2733
1,0.80197,0.38242
2,0.96295,-0.89921
3,0.74512,-2.0994
1,0.89029,0.46584
1,0.02706,-0.20498
1,0.6676,0.017937
2,0.19912,-1.3737
1,0.65061,-0.32281
2,-1.6289,-1.4845
1,0.4559,-0.28371
2,1.471,0.15232
1,-0.60657,-0.6868
1,-0.90843,-0.55774
1,-0.050011,-0.20264
2,1.4574,1.1177
1,0.46584,0.23498
2,1.5516,1.1887
2,0.9896,1.4923
2,-1.4778,0.34243
3,2.9611,0.73716
1,0.59299,0.46504
1,0.26283,0.16865
1,0.58925,0.476
1,-0.59292,-0.92041
2,0.59398,-1.1371
2,-1.92,-1.3183
1,-0.54297,0.20865
1,0.22831,0.62479
1,0.083456,-0.42984
2,-0.15296,-1.4532
1,-0.36413,-0.36356
1,-0.30185,-0.19731
1,-0.41665,-0.44728
1,0.23396,0.84218
3,1.5381,2.6201
1,-0.028783,-0.12053
1,-0.43943,0.29288
1,-0.85008,-0.35767
1,-0.48726,0.128
1,0.2569,-0.35526
2,-0.9336,-1.6267
1,-0.03049,0.41583
1,-0.16335,0.569
1,0.6321,0.2256
2,-1.7289,-0.303
2,1.2429,1.592
1,-0.13218,-0.063748
1,0.51307,-0.055536
1,0.29988,-0.13051
1,-0.91677,-0.66901
2,-1.6797,-0.32275
2,1.6062,0.9854
1,-0.71529,-0.41312
2,-0.47668,1.0664
1,-0.79411,-0.26165
1,0.68735,0.80108
2,0.71911,1.9114
1,-0.38954,0.4
1,-0.30884,-0.43713
1,-0.42503,-0.040535
2,1.1269,1.451
2,-1.6991,-1.174
1,-0.68761,-0.50748
1,-0.38004,0.34322
2,-1.6484,-0.73055
2,-0.41223,1.3667
1,0.42569,0.059907
1,0.18876,0.82669
1,0.26463,0.49911
1,-0.56514,0.037671
1,-0.68083,-0.60558
1,0.1662,-0.30988
2,1.4707,-0.1984
2,0.85531,1.6363
1,-0.17327,0.73429
2,1.6227,0.38647
1,-0.12731,0.10113
1,-0.13108,-0.2714
1,-0.92395,-0.55021
2,-0.32017,-1.6653
1,0.45438,0.26294
1,0.45671,-0.21977
1,0.33859,0.34048
2,1.85,0.70678
2,-1.747,-1.2672
1,-0.33003,-0.21407
1,-0.061009,-0.7605
1,-0.17541,-0.90229
1,0.80196,0.54051
1,0.90674,0.69392
1,0.42432,0.71693
1,-0.77168,-0.62295
1,0.70896,-0.084941
3,0.47855,-2.0424
1,0.2244,-0.20781
1,0.24333,0.79869
2,-0.14492,1.3818
2,-0.82293,0.67517
2,0.57094,-0.91673
1,-0.29938,0.083997
2,1.7486,0.94726
3,-0.060728,-2.3495
1,0.45351,0.24918
1,-0.10458,0.2546
1,-0.45943,-0.02583
1,0.8276,0.23077
3,2.4341,1.9057
1,0.80718,0.53973
1,-0.24499,0.28131
2,-1.6636,-0.46101
1,-0.57053,0.37944
2,1.3221,1.5527
1,-0.53899,0.20937
2,0.73588,-0.76873
1,0.38656,0.36973
2,-0.0038156,1.3393
2,1.4429,1.8943
1,0.46559,0.79748
2,-0.32774,1.3428
1,-0.051486,-0.29332
2,-1.7229,-1.6602
1,-0.32069,-0.3992
2,-1.0455,-1.9526
1,-0.82457,-0.54422
1,0.63732,0.095063
1,0.070204,-0.16942
1,-0.83376,-0.69811
1,-0.28327,-0.62418
1,0.015635,-0.78886
1,0.5583,0.22276
2,0.38209,1.6345
1,0.15996,0.10822
2,1.6907,0.0026654
2,-1.9487,-0.94449
2,-0.8773,-1.6689
1,0.12742,0.26461
2,-1.1687,-1.538
2,0.81661,1.7373
2,-0.1558,1.4721
2,-0.088614,-1.493
2,1.9154,0.99196
1,0.2056,0.22409
2,0.62058,1.9127
1,-0.030968,-0.011244
2,0.29466,1.7865
2,0.55918,-1.3669
2,-1.9144,-0.48929
2,-1.5199,-1.1294
1,-0.48024,0.064357
1,0.71563,0.34125
1,0.22919,-0.0049156
2,-1.2376,0.39928
2,1.0539,-0.59904
1,0.013002,-0.52998
1,-0.549,-0.001382
2,-1.3907,-1.1916
1,-0.42872,-0.87931
2,1.3584,1.3124
2,1.513,-0.036916
1,-0.31819,0.24462
1,0.44577,0.046285
1,0.56941,-0.36551
1,-0.47588,0.14549
2,-1.5278,-1.0081
2,-1.6883,-1.5136
1,0.53721,-0.07261
1,0.48173,-0.14673
2,0.99154,1.6985
1,-0.066657,0.13111
1,0.062204,0.32174
1,0.5981,0.50794
1,0.018047,0.35745
2,0.6011,1.6525
3,1.1552,3.06
2,0.9224,-0.8747
1,-0.24492,0.29927
2,1.0354,1.5433
1,-0.071499,-0.39903
1,-0.31201,-0.56277
1,0.69605,0.71874
1,0.66816,-0.13181
1,-0.13017,-0.03665
2,-0.71244,-1.9444
1,-0.23915,-0.83989
1,0.39013,-0.15458
3,-1.3917,-3.0155
1,-0.25635,0.65623
1,-0.4887,0.34193
1,0.79248,0.13089
1,0.16746,-0.21494
1,0.31078,0.58283
3,0.42434,-2.0722
1,0.15872,-0.3849
1,0.06543,0.72467
3,-2.281,-2.3115
1,0.81296,0.23355
1,-0.099967,0.80443
2,1.2853,1.414
1,-0.30674,-0.55564
1,-0.26298,-0.18964
1,0.60118,0.081731
1,-0.52778,0.46869
2,1.6123,0.60284
1,-0.6316,-0.37681
2,1.6536,1.6863
1,0.57167,0.64451
2,-0.10573,1.43
2,1.6394,0.65998
2,1.5381,0.55518
1,0.51097,0.40014
2,1.3798,1.4586
2,-1.7504,-0.2825
2,-0.34294,1.2891
2,-1.5502,-0.057511
2,1.5519,0.7336
1,-0.78369,-0.13965
1,0.19427,-0.047785
3,-2.3532,1.7329
1,-0.341,-0.92657
1,-0.83604,-0.78704
1,-0.52282,-0.9445
1,-0.5548,-0.5013
1,-0.67594,-0.53244
1,-0.20695,-0.30867
2,1.5125,-0.36341
2,1.4777,-0.26533
1,-0.64911,0.07418
1,-0.39675,-0.090403
2,0.64232,1.4965
2,-1.3991,-0.087356
2,1.6758,0.54776
1,0.062709,0.13653
1,0.32703,0.84985
1,-0.2875,0.67716
1,0.071035,0.036391
1,0.42666,-0.52183
2,-1.3313,0.53601
1,0.36192,0.82865
2,-0.38363,-1.5523
1,0.54571,0.48773
1,-0.34313,-0.77067
1,0.2491,-0.38503
1,0.27026,0.80945
2,-0.99845,0.51518
1,-0.32076,0.55869
1,-0.11687,-0.7813
1,0.25872,0.054525
1,0.14516,-0.27215
1,-0.59325,-0.30504
1,0.35245,0.52904
1,0.010573,-0.13773
1,0.21213,-0.66937
1,0.39075,-0.4387
2,1.2982,1.6259
3,-2.4066,-0.010038
3,-0.68873,1.7521
1,-0.55692,-0.25004
2,0.57201,1.5224
1,0.38309,-0.1928
3,-2.6824,-2.5786
1,0.26654,0.93987
2,-1.4328,0.22016
1,0.57691,0.42662
2,0.075676,-1.474
2,-1.3909,-0.031595
2,1.3517,-0.3506
1,-0.09573,-0.37239
1,0.61751,-0.16208
1,0.44412,-0.42367
3,-2.2391,0.40714
3,-2.1898,-3.3814
2,1.0771,1.6905
1,0.89578,0.47695
1,0.91612,0.58793
1,0.073959,-0.80165
2,1.631,0.19829
2,1.2415,1.938
1,-0.52384,-0.57895
1,-0.29271,-0.894
1,0.64446,-0.18105
1,-0.21018,0.64818
1,-0.086327,0.77023
1,0.081089,-0.29286
2,-0.98965,0.72355
1,-0.21964,0.25574
1,0.14206,0.30639
1,-0.057429,0.75844
2,-0.22587,1.2216
1,0.4167,0.5331
1,0.014352,0.34704
1,-0.57509,-0.18029
2,0.7782,-0.81946
1,0.14632,0.7332
1,-0.37452,-0.53776
1,-0.2219,-0.17152
2,0.32658,1.8391
2,0.21092,-1.1865
1,-0.20298,-0.7426
2,1.483,1.1248
1,0.1887,0.3607
2,-1.5207,0.30313
1,-0.49781,-0.54494
2,-1.5159,-0.90971
1,0.77874,0.8387
1,-0.42654,0.52563
3,-2.645,-1.031
2,-1.5485,-0.74578
1,-0.56806,-0.74886
2,0.70003,1.5748
3,2.2694,-0.16075
1,-0.10475,-0.86996
1,0.93869,0.47585
1,0.34319,0.11541
3,-3.0207,-0.58095
1,-0.068523,-0.68961
3,-1.4542,1.3925
2,-0.59377,-1.5574
1,0.83221,0.53565
1,0.60579,0.73071
1,0.25006,0.93799
1,0.31957,-0.0061265
1,0.0023851,-0.79377
2,-1.0929,-1.8246
1,0.43962,0.83536
1,-0.18586,0.42562
1,0.36435,-0.54863
1,-0.28362,0.15648
1,0.59357,0.29025
1,-0.38068,0.57719
1,-0.5395,-0.027503
1,-0.73773,-0.1576
1,-0.7831,0.11931
1,-0.77661,-0.78834
1,-0.42194,-0.34229
3,-1.9788,0.61108
2,1.4387,1.3499
3,-2.152,0.68272
2,-1.5514,-0.83774
2,1.9798,0.90926
1,0.25902,-0.36391
1,0.21277,-0.43108
1,0.40978,0.71826
3,2.6866,1.1117
1,0.72248,0.15141
1,0.2672,0.93873
1,0.25734,0.29199
2,-1.1267,0.46775
1,-0.036226,-0.83306
1,0.38455,-0.3698
1,0.11615,0.2634
2,1.1485,-0.35086
3,-1.6381,-2.623
1,0.039904,-0.034976
2,0.32819,-1.2172
2,1.2632,1.9437
1,0.039016,-0.30645
2,-1.6253,-0.095439
1,0.14581,0.14877
1,-0.27154,0.41231
1,0.66595,0.16904
1,0.34946,0.41066
2,0.883,-0.76478
2,0.19588,1.7027
3,-2.3787,-0.4949
2,1.1713,1.7249
2,0.32175,-1.2204
1,0.020955,0.77954
2,1.3247,1.5855
1,0.13316,0.77247
1,-0.088315,-0.25721
1,0.39291,-0.36478
1,0.042156,-0.54406
1,0.76577,0.45089
2,0.37963,1.8867
1,-0.56821,-0.34334
1,-0.15268,0.55046
2,0.75235,-1.1658
1,0.16211,-0.32911
3,0.44195,2.4113
3,-1.8135,0.65404
1,-0.219,0.5652
1,-0.74192,0.046867
1,0.80887,0.60608
1,-0.6384,-0.45837
2,-0.92453,0.77123
1,0.50054,0.11317
1,-0.52926,0.23057
1,-0.092475,-0.4794
2,-0.54629,-1.8417
2,1.7118,1.1488
1,-0.63645,0.1036
2,-0.69658,1.0899
1,-0.96575,-0.3585
1,-0.94426,-0.74482
2,0.50689,-1.3061
1,-0.65742,-0.4657
1,-0.8483,-0.76844
1,0.49701,0.32425
2,1.1897,-0.54983
1,0.072751,-0.11777
1,-0.73129,-0.4514
1,-0.0068473,0.7381
2,0.59137,1.6496
2,-1.1118,0.50216
2,1.4067,1.4108
1,-0.40863,0.57612
1,0.61801,0.71549
1,0.27824,0.96142
1,0.41021,-0.23114
3,-2.2414,0.11845
1,0.53447,-0.0028883
1,0.084136,-0.030382
1,0.42101,-0.40475
1,-0.771,-0.39915
1,-0.051166,0.4533
1,-0.021517,-0.40365
1,-0.79922,-0.35234
1,-0.52032,0.43629
3,2.3405,0.34845
1,-0.5363,0.078613
2,0.19031,1.6097
2,0.81146,1.9701
1,-0.51201,0.062045
2,1.7814,0.76647
2,1.039,1.7474
2,1.1886,1.8772
1,-0.66647,0.26269
3,0.079379,2.2478
1,-0.27283,0.63886
1,-0.22435,-0.17478
1,-0.65851,-0.62389
2,-1.8189,-0.90543
1,0.7604,0.027253
1,-0.23951,-0.21188
1,0.67398,0.14993
1,-0.56591,-0.37576
1,0.23041,0.49689
1,-0.2358,0.6706
1,-0.83593,-0.043185
3,1.8905,-0.57047
1,0.43514,-0.28205
1,-0.071784,0.48117
1,0.21886,0.61729
1,0.48404,0.96585
1,-0.71266,-0.41559
3,2.5706,0.10201
1,-0.44265,-0.57209
2,1.6049,-0.018896
1,0.089493,-0.71418
2,-1.8622,-1.2287
1,-0.28666,0.043598
1,-0.45441,-0.20177
1,-0.5438,-0.64887
2,0.10429,1.4496
1,-0.37075,-0.35217
1,0.43,-0.45408
2,1.2374,1.5272
1,-0.44836,-0.56349
1,0.29835,-0.51369
1,-0.14656,0.22684
2,-0.57297,-1.5128
1,0.41456,0.78316
2,1.244,1.6032
1,-0.020145,-0.093845
1,-0.37204,0.26307
1,-0.044519,-0.072183
1,-0.56022,-0.066419
1,0.1265,-0.36718
1,0.45412,0.49898
2,0.72775,-1.2377
2,-0.72741,-1.8402
1,0.23401,-0.27734
1,0.14633,-0.7369
2,1.8457,0.74925
1,-0.72797,-0.2301
1,-0.084896,-0.64895
3,2.8823,2.2015
1,0.65608,-0.18183
1,-0.30126,0.2652
2,-0.47752,1.0312
2,-0.78573,-1.8011
1,0.51008,0.99299
1,0.23532,0.039625
1,0.53237,-0.30909
1,0.19596,0.77004
1,-0.72239,-0.42142
1,-0.36458,-0.10172
2,0.56166,-1.0743
1,-0.45319,0.0075596
1,-0.39266,-0.37689
1,-0.39603,-0.90115
1,-0.13827,0.77054
1,-0.0272,0.20545
1,0.42279,-0.10688
1,-0.3774,-0.77079
1,-0.18657,0.17492
1,-0.22715,-0.16484
1,0.16331,-0.56459
1,-0.3369,-0.96643
1,0.67414,-0.15137
1,0.80564,0.45987
2,1.552,1.1863
2,-0.56356,-1.9061
1,-0.40682,0.42633
2,-1.3824,0.15083
1,-0.65371,-0.92029
1,-0.31836,-0.18824
2,-0.69516,-1.957
2,1.9683,0.86141
1,0.7031,0.58525
2,-0.96383,-1.5411
1,0.92507,0.35201
1,0.2334,-0.16167
3,2.489,0.58187
1,0.80169,0.62141
2,0.52512,1.5537
2,-0.43313,-1.8164
2,-1.4511,-1.1707
1,-0.82631,-0.14435
2,0.12734,-1.2361
2,1.191,1.827
2,1.1495,-0.71055
1,-0.58735,-0.65852
2,1.4664,0.035627
1,0.55774,0.10432
1,-0.0053585,-0.52552
1,0.31189,0.53903
1,0.81201,0.059758
2,-0.80999,-1.5427
1,0.14097,0.78913
1,-0.10926,-0.56627
1,0.026776,0.68322
2,0.12351,-1.3142
1,-0.96891,-0.58173
2,1.4192,1.5852
1,0.72687,-0.10622
1,-0.6424,0.097259
2,1.8806,1.145
1,0.13171,0.11389
1,-0.2962,-0.73957
2,-1.5402,-1.7595
3,0.44611,-1.9532
1,0.52722,0.31552
2,-0.79729,1.1376
1,-0.53434,-0.62299
1,-0.089382,0.34106
2,-0.14883,-1.3689
1,-0.57194,-0.62476
1,0.21808,-0.1899
1,-0.7547,-0.097201
1,0.45959,0.21951
1,-0.039805,0.43868
1,0.14458,-0.29193
2,-1.5832,-0.74914
1,-0.037379,-0.10199
2,-1.8046,-0.27932
1,-0.55448,0.023772
1,-0.13027,0.041072
1,0.15913,0.7326
2,-1.4359,-1.176
2,-0.62342,-1.5995
1,-0.3647,0.59132
2,0.04933,-1.3911
1,-0.32504,-0.95515
1,-0.38669,-0.4445
1,-0.16017,0.4157
1,0.021364,-0.7536
1,-0.30654,0.33875
2,-1.7257,-0.10977
1,-0.61276,-0.37431
2,0.58631,1.5222
2,1.4221,0.17691
2,-0.28583,-1.6221
2,1.7232,0.95228
1,0.098465,-0.15404
2,1.4634,1.073
1,0.60131,0.55
2,-0.43322,1.3074
1,0.17983,-0.30325
2,-1.5394,-1.7525
2,-0.45206,-1.8919
1,0.57843,0.87259
1,-0.69721,-0.6968
2,0.60482,-0.95581
2,1.6542,1.1482
1,0.6464,-0.069075
1,-0.16329,0.60272
1,-0.26025,0.054417
1,-0.73245,-0.25245
1,-0.18149,-0.6277
1,0.69451,0.68121
2,-1.4152,0.09978
1,-0.51565,-0.79826
1,0.25829,-0.18804
1,-0.47312,-0.60875
2,-1.7714,-0.61866
1,-0.57783,0.39837
1,-0.50317,-0.40973
2,-1.5481,-0.86807
1,0.080561,0.5637
1,-0.24688,0.043969
3,1.9105,2.8787
1,0.25434,0.7095
1,0.63647,0.30293
1,-0.39782,0.054629
2,1.5405,0.48217
1,0.12259,0.61772
2,1.1942,-0.60248
3,1.7857,-0.78566
1,-0.10528,0.080777
1,0.48628,-0.29519
1,0.014912,-0.11813
1,0.3016,-0.1649
2,1.8109,0.35736
1,-0.79221,-0.15777
1,-0.27207,0.082272
2,-1.2949,-1.5316
1,0.7444,0.88748
2,1.3259,1.8049
1,-0.2296,0.12679
1,-0.45275,-0.078838
1,-0.55169,-0.19482
1,-0.27452,-0.13095
2,-0.46726,-1.5445
1,-0.72583,-0.49976
1,-0.76241,-0.57252
1,0.78138,0.64172
2,0.51246,-1.1482
1,-0.91959,-0.25425
2,0.54796,-1.0152
2,1.3661,-0.067393
1,0.0079055,0.28341
1,-0.24583,-0.26659
1,-0.5812,-0.83325
3,3.0191,1.245
2,-0.71894,-1.7058
1,-0.49375,-0.7859
2,1.3263,-0.14153
2,-1.6053,0.1173
3,2.8023,2.4761
1,0.11214,0.23625
1,-0.56466,-0.79451
3,-2.895,-1.7263
3,-2.6619,-0.79163
1,0.78784,0.39237
1,-0.066231,-0.23635
1,0.7859,0.26366
1,-0.04773,0.34932
2,1.8772,0.87498
1,-0.48457,0.33838
1,0.19752,-0.30893
1,-0.019249,0.26059
1,-0.67287,-0.94454
1,0.41095,-0.4154
1,0.21225,0.4971
1,0.56338,0.31841
1,-0.41628,-0.19738
1,-0.33597,0.025133
2,-0.28178,-1.7142
2,-1.2199,-1.4068
1,-0.0265,0.003955
3,2.6528,0.89478
1,0.50787,-0.04355
1,-0.15917,-0.77731
1,-0.014817,0.038404
1,-0.34736,-0.31459
1,-0.81862,-0.59297
2,1.622,0.83178
1,0.42362,0.14424
3,2.4148,-0.51587
2,1.0108,1.748
2,1.6411,0.030164
2,1.2146,-0.34259
1,-0.45672,0.51548
2,0.79186,1.948
2,-1.0992,0.46942
1,-0.46279,-0.12911
1,0.39145,0.072232
1,-0.35905,-0.47408
1,-0.039892,-0.32536
1,-0.38418,-0.74246
1,-0.20844,0.68304
1,-0.21382,0.31799
1,-0.50987,-0.63652
1,0.0085242,0.53747
2,1.5915,1.5015
1,0.65543,0.30886
1,-0.53756,-0.77694
1,0.47353,0.24887
1,-0.027698,0.36006
1,0.25787,0.28146
1,-0.9014,-0.7242
1,0.83072,0.47377
2,-0.94173,-1.5405
2,1.802,1.3806
1,-0.40252,-0.77869
1,0.36888,-0.42494
3,0.69198,-2.0068
2,1.7337,1.2785
1,0.097515,0.00071857
1,0.60414,0.025404
3,2.6253,1.1552
2,1.0168,1.4757
1,-0.97836,-0.55966
1,-0.20232,0.47069
1,0.32085,0.31523
1,-0.25278,0.45024
1,0.72149,0.2229
1,-0.1673,-0.5824
1,-0.25229,0.22998
2,0.15383,1.6632
2,1.777,1.5687
1,-0.25547,0.65514
3,-0.5646,1.9338
2,1.8438,0.66242
2,-1.6502,-0.19005
1,-0.15824,0.56365
3,-0.016492,-2.7106
1,-0.040131,0.75523
2,-0.38179,1.4217
2,1.6963,0.47503
2,-0.06798,-1.5254
1,-0.56934,-0.91433
1,-0.1622,-0.15859
2,-0.46282,-1.4931
1,0.39817,0.066004
2,1.8313,0.69389
1,0.20739,0.049006
2,0.62129,1.6166
1,0.11191,0.52245
1,-0.27534,-0.7972
1,0.19455,-0.39372
1,-0.065553,-0.22347
1,0.30127,0.63506
2,1.2442,1.9044
3,1.119,2.6289
2,-0.93355,0.83445
2,1.1118,-0.412
2,-1.6268,0.11772
2,0.16007,1.4246
2,-0.31211,1.1864
1,-0.56791,-0.044629
2,1.7417,0.43363
3,-0.14151,-2.815
2,1.2427,1.8127
3,2.0956,-0.26364
1,0.20566,-0.67931
1,0.46838,0.90966
1,0.23935,0.80441
2,1.5901,1.0658
1,-0.0060799,0.13911
2,1.7341,0.49233
1,-0.03665,-0.15919
1,0.80079,0.54426
2,1.2464,-0.48157
1,0.5202,0.066217
1,0.23641,-0.48638
2,-1.6614,-0.89716
2,-0.16052,1.249
2,-0.063356,-1.5627
1,0.25444,-0.19108
2,-1.5825,-0.62642
1,0.71853,-0.08659
1,-0.14377,-0.062795
1,-0.74367,0.14649
3,-2.8271,-1.4437
2,-1.0784,-1.8347
3,2.0502,2.3603
1,-0.3545,0.55102
1,-0.76535,-0.49095
2,1.214,-0.27989
2,-1.4538,-1.4289
1,-0.20299,-0.84436
1,0.10872,-0.00085965
1,-0.10007,-0.37287
2,0.72234,1.641
2,-1.0146,-1.6976
2,-1.1767,0.3131
1,-0.65112,-0.63685
1,0.26872,-0.28042
3,0.64532,2.9596
1,0.79879,0.70186
1,-0.53248,-0.3218
1,-0.63578,-0.24797
1,-0.097337,-0.10678
1,-0.19429,-0.51159
